experiment	row	column	absorbance	reading	name	type	cell_line	dosage	known_conc
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	6	0.10100000000000001	2	35 2.5	unknown	c35	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	6	0.122	2	35 5	unknown	c35	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	6	7.0000000000000007E-2	2	11-1 0.625	unknown	c11.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	6	4.9000000000000002E-2	2	42 0.625	unknown	c42	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	6	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	7	4.9000000000000002E-2	2	16 c	unknown	c16	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	7	4.9000000000000002E-2	2	16 0.625	unknown	c16	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	7	5.7000000000000002E-2	2	16 1.25	unknown	c16	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	7	5.0999999999999997E-2	2	16 2.5	unknown	c16	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	7	5.0999999999999997E-2	2	16 5	unknown	c16	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	7	6.9000000000000006E-2	2	11-1 1.25	unknown	c11.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	7	5.0999999999999997E-2	2	42 1.25	unknown	c42	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	7	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	8	4.8000000000000001E-2	2	16 c	unknown	c16	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	8	5.1999999999999998E-2	2	16 0.625	unknown	c16	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	8	4.8000000000000001E-2	2	16 1.25	unknown	c16	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	8	0.05	2	16 2.5	unknown	c16	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	8	4.9000000000000002E-2	2	16 5	unknown	c16	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	8	7.1999999999999995E-2	2	11-1 1.25	unknown	c11.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	8	5.0999999999999997E-2	2	42 1.25	unknown	c42	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	8	0.05	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	9	5.8000000000000003E-2	2	54-1 c	unknown	c54.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	9	6.4000000000000001E-2	2	54-1 0.625	unknown	c54.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	9	7.1999999999999995E-2	2	54-1 1.25	unknown	c54.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	9	7.9000000000000001E-2	2	54-1 2.5	unknown	c54.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	9	0.1	2	54-1 5	unknown	c54.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	9	7.6999999999999999E-2	2	11-1 2.5	unknown	c11.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	9	0.05	2	42 2.5	unknown	c42	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	9	5.8000000000000003E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	10	5.8000000000000003E-2	2	54-1 c	unknown	c54.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	10	6.0999999999999999E-2	2	54-1 0.625	unknown	c54.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	10	6.6000000000000003E-2	2	54-1 1.25	unknown	c54.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	10	7.8E-2	2	54-1 2.5	unknown	c54.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	10	9.8000000000000004E-2	2	54-1 5	unknown	c54.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	10	6.8000000000000005E-2	2	11-1 2.5	unknown	c11.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	10	4.9000000000000002E-2	2	42 2.5	unknown	c42	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	10	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	11	5.1999999999999998E-2	2	39-2 c	unknown	c39.2	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	11	5.6000000000000001E-2	2	39-2 0.625	unknown	c39.2	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	11	6.8000000000000005E-2	2	39-2 1.25	unknown	c39.2	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	11	7.5999999999999998E-2	2	39-2 2.5	unknown	c39.2	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	11	8.4000000000000005E-2	2	39-2 5	unknown	c39.2	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	11	8.5999999999999993E-2	2	11-1 5	unknown	c11.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	11	0.05	2	42-2 5	unknown	c42.2	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	11	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	A	12	5.2999999999999999E-2	2	39-2 c	unknown	c39.2	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	B	12	6.0999999999999999E-2	2	39-2 0.625	unknown	c39.2	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	C	12	6.0999999999999999E-2	2	39-2 1.25	unknown	c39.2	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	D	12	7.9000000000000001E-2	2	39-2 2.5	unknown	c39.2	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	E	12	8.2000000000000003E-2	2	39-2 5	unknown	c39.2	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	F	12	7.0000000000000007E-2	2	11-1 5	unknown	c11.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	G	12	4.9000000000000002E-2	2	42-2 5	unknown	c42.2	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.2	H	12	5.3999999999999999E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	1	0.59599999999999997	1	75ng/mL	standard	cNA	NA	75
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	1	0.26800000000000002	1	30ng/mL	standard	cNA	NA	30
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	1	8.6999999999999994E-2	1	7.5ng/mL	standard	cNA	NA	7.5
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	1	0.06	1	2.0ng/mL	standard	cNA	NA	2.0
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	1	0.05	1	0ng/mL	standard	cNA	NA	0
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	1	4.7E-2	1	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	1	5.0999999999999997E-2	1	water	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	1	4.7E-2	1	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	2	0.64500000000000002	1	75ng/mL	standard	cNA	NA	75
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	2	0.26400000000000001	1	30ng/mL	standard	cNA	NA	30
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	2	7.3999999999999996E-2	1	7.5ng/mL	standard	cNA	NA	7.5
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	2	5.8000000000000003E-2	1	2.0ng/mL	standard	cNA	NA	2.0
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	2	5.0999999999999997E-2	1	0ng/mL	standard	cNA	NA	0
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	2	5.0999999999999997E-2	1	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	2	5.2999999999999999E-2	1	water	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	2	5.6000000000000001E-2	1	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	3	4.9000000000000002E-2	1	37 c	unknown	c37	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	3	4.9000000000000002E-2	1	37 0.625	unknown	c37	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	3	0.05	1	37 1.25	unknown	c37	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	3	4.9000000000000002E-2	1	37 2.5	unknown	c37	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	3	0.05	1	37 5	unknown	c37	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	3	5.1999999999999998E-2	1	7-1 c	unknown	c7.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	3	5.0999999999999997E-2	1	74 c	unknown	c74	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	3	0.05	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	4	4.9000000000000002E-2	1	37 c	unknown	c37	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	4	5.1999999999999998E-2	1	37 0.625	unknown	c37	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	4	4.9000000000000002E-2	1	37 1.25	unknown	c37	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	4	0.05	1	37 2.5	unknown	c37	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	4	4.9000000000000002E-2	1	37 5	unknown	c37	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	4	5.3999999999999999E-2	1	7-1 c	unknown	c7.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	4	5.1999999999999998E-2	1	74 c	unknown	c74	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	4	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	5	5.7000000000000002E-2	1	46-1 c	unknown	c46.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	5	5.5E-2	1	46-1 0.625	unknown	c46.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	5	5.7000000000000002E-2	1	46-1 1.25	unknown	c46.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	5	5.8999999999999997E-2	1	46-1 2.5	unknown	c46.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	5	0.06	1	46-1 5	unknown	c46.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	5	5.1999999999999998E-2	1	7-1 0.625	unknown	c7.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	5	5.3999999999999999E-2	1	74 0.625	unknown	c74	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	5	5.1999999999999998E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	6	5.3999999999999999E-2	1	46-1 c	unknown	c46.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	6	5.5E-2	1	46-1 0.625	unknown	c46.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	6	5.7000000000000002E-2	1	46-1 1.25	unknown	c46.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	6	6.0999999999999999E-2	1	46-1 2.5	unknown	c46.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	6	0.06	1	46-1 5	unknown	c46.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	6	5.2999999999999999E-2	1	7-1 0.625	unknown	c7.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	6	5.3999999999999999E-2	1	74 0.625	unknown	c74	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	6	5.1999999999999998E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	7	0.06	1	63 c	unknown	c63	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	7	0.06	1	63 0.625	unknown	c63	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	7	6.3E-2	1	63 1.25	unknown	c63	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	7	9.5000000000000001E-2	1	63 2.5	unknown	c63	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	7	8.1000000000000003E-2	1	63 5	unknown	c63	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	7	6.9000000000000006E-2	1	7-1 1.25	unknown	c7.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	7	6.4000000000000001E-2	1	74 1.25	unknown	c74	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	7	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	8	6.2E-2	1	63 c	unknown	c63	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	8	6.3E-2	1	63 0.625	unknown	c63	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	8	6.3E-2	1	63 1.25	unknown	c63	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	8	9.9000000000000005E-2	1	63 2.5	unknown	c63	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	8	8.5000000000000006E-2	1	63 5	unknown	c63	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	8	6.4000000000000001E-2	1	7-1 1.25	unknown	c7.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	8	5.3999999999999999E-2	1	74 1.25	unknown	c74	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	8	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	9	5.3999999999999999E-2	1	50 c	unknown	c50	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	9	0.06	1	50 0.625	unknown	c50	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	9	5.5E-2	1	50 1.25	unknown	c50	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	9	5.2999999999999999E-2	1	50 2.5	unknown	c50	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	9	5.1999999999999998E-2	1	50 5	unknown	c50	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	9	7.4999999999999997E-2	1	7-1 2.5	unknown	c7.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	9	5.7000000000000002E-2	1	74 2.5	unknown	c74	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	9	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	10	5.1999999999999998E-2	1	50 c	unknown	c50	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	10	5.1999999999999998E-2	1	50 0.625	unknown	c50	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	10	5.8999999999999997E-2	1	50 1.25	unknown	c50	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	10	5.2999999999999999E-2	1	50 2.5	unknown	c50	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	10	5.3999999999999999E-2	1	50 5	unknown	c50	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	10	6.6000000000000003E-2	1	7-1 2.5	unknown	c7.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	10	5.2999999999999999E-2	1	74 2.5	unknown	c74	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	10	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	11	5.8999999999999997E-2	1	31-1 c	unknown	c31.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	11	5.6000000000000001E-2	1	31-1 0.625	unknown	c31.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	11	6.0999999999999999E-2	1	31-1 1.25	unknown	c31.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	11	5.3999999999999999E-2	1	31-1 2.5	unknown	c31.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	11	5.7000000000000002E-2	1	31-1 5	unknown	c31.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	11	7.4999999999999997E-2	1	7-1 5	unknown	c7.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	11	5.5E-2	1	74 5	unknown	c74	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	11	0.05	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	12	5.8999999999999997E-2	1	31-1 c	unknown	c31.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	12	5.5E-2	1	31-1 0.625	unknown	c31.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	12	5.7000000000000002E-2	1	31-1 1.25	unknown	c31.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	12	5.7000000000000002E-2	1	31-1 2.5	unknown	c31.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	12	6.0999999999999999E-2	1	31-1 5	unknown	c31.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	12	7.0999999999999994E-2	1	7-1 5	unknown	c7.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	12	7.0000000000000007E-2	1	74 5	unknown	c74	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	12	5.0999999999999997E-2	1	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	1	0.59499999999999997	2	75ng/mL	standard	cNA	NA	75
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	1	0.26600000000000001	2	30ng/mL	standard	cNA	NA	30
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	1	8.5999999999999993E-2	2	7.5ng/mL	standard	cNA	NA	7.5
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	1	0.06	2	2.0ng/mL	standard	cNA	NA	2.0
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	1	0.05	2	0ng/mL	standard	cNA	NA	0
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	1	4.7E-2	2	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	1	5.0999999999999997E-2	2	water	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	1	4.7E-2	2	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	2	0.64500000000000002	2	75ng/mL	standard	cNA	NA	75
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	2	0.26300000000000001	2	30ng/mL	standard	cNA	NA	30
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	2	7.3999999999999996E-2	2	7.5ng/mL	standard	cNA	NA	7.5
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	2	5.7000000000000002E-2	2	2.0ng/mL	standard	cNA	NA	2.0
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	2	5.0999999999999997E-2	2	0ng/mL	standard	cNA	NA	0
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	2	0.05	2	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	2	5.2999999999999999E-2	2	water	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	2	5.6000000000000001E-2	2	galactose	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	3	4.9000000000000002E-2	2	37 c	unknown	c37	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	3	4.9000000000000002E-2	2	37 0.625	unknown	c37	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	3	0.05	2	37 1.25	unknown	c37	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	3	4.9000000000000002E-2	2	37 2.5	unknown	c37	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	3	0.05	2	37 5	unknown	c37	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	3	5.1999999999999998E-2	2	7-1 c	unknown	c7.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	3	5.0999999999999997E-2	2	74 c	unknown	c74	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	3	0.05	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	4	4.9000000000000002E-2	2	37 c	unknown	c37	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	4	5.1999999999999998E-2	2	37 0.625	unknown	c37	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	4	4.9000000000000002E-2	2	37 1.25	unknown	c37	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	4	4.9000000000000002E-2	2	37 2.5	unknown	c37	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	4	4.9000000000000002E-2	2	37 5	unknown	c37	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	4	5.2999999999999999E-2	2	7-1 c	unknown	c7.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	4	5.1999999999999998E-2	2	74 c	unknown	c74	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	4	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	5	5.7000000000000002E-2	2	46-1 c	unknown	c46.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	5	5.5E-2	2	46-1 0.625	unknown	c46.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	5	5.7000000000000002E-2	2	46-1 1.25	unknown	c46.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	5	5.8999999999999997E-2	2	46-1 2.5	unknown	c46.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	5	0.06	2	46-1 5	unknown	c46.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	5	5.1999999999999998E-2	2	7-1 0.625	unknown	c7.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	5	5.3999999999999999E-2	2	74 0.625	unknown	c74	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	5	5.1999999999999998E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	6	5.2999999999999999E-2	2	46-1 c	unknown	c46.1	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	6	5.5E-2	2	46-1 0.625	unknown	c46.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	6	5.7000000000000002E-2	2	46-1 1.25	unknown	c46.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	6	6.0999999999999999E-2	2	46-1 2.5	unknown	c46.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	6	5.8999999999999997E-2	2	46-1 5	unknown	c46.1	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	6	5.2999999999999999E-2	2	7-1 0.625	unknown	c7.1	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	6	5.3999999999999999E-2	2	74 0.625	unknown	c74	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	6	5.1999999999999998E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	7	0.06	2	63 c	unknown	c63	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	7	0.06	2	63 0.625	unknown	c63	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	7	6.2E-2	2	63 1.25	unknown	c63	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	7	9.5000000000000001E-2	2	63 2.5	unknown	c63	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	7	8.1000000000000003E-2	2	63 5	unknown	c63	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	7	6.8000000000000005E-2	2	7-1 1.25	unknown	c7.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	7	6.3E-2	2	74 1.25	unknown	c74	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	7	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	8	6.2E-2	2	63 c	unknown	c63	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	8	6.3E-2	2	63 0.625	unknown	c63	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	8	6.3E-2	2	63 1.25	unknown	c63	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	8	9.9000000000000005E-2	2	63 2.5	unknown	c63	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	8	8.4000000000000005E-2	2	63 5	unknown	c63	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	8	6.4000000000000001E-2	2	7-1 1.25	unknown	c7.1	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	8	5.3999999999999999E-2	2	74 1.25	unknown	c74	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	8	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	9	5.2999999999999999E-2	2	50 c	unknown	c50	C	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	B	9	0.06	2	50 0.625	unknown	c50	0.625	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	C	9	5.3999999999999999E-2	2	50 1.25	unknown	c50	1.25	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	D	9	5.1999999999999998E-2	2	50 2.5	unknown	c50	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	E	9	5.1999999999999998E-2	2	50 5	unknown	c50	5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	F	9	7.3999999999999996E-2	2	7-1 2.5	unknown	c7.1	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	G	9	5.7000000000000002E-2	2	74 2.5	unknown	c74	2.5	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	H	9	5.0999999999999997E-2	2	empty	control	cNA	NA	NA
cTnI_ELISA_11-5-15.xlsx.sheet.3	A	10	5.0999999999999997E-2	2	50 c	unknown	c50	C	NA
